"University","Title","Abstract","Relevance Score","Publication URL","Coordinates"
"""University_of_Warwick""","""A Dynamic Fake Source Algorithm for Source Location Privacy in Wireless Sensor Networks - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2017 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/7345324/""",
"""Imperial_College_London""","""On the Role of Expander Graphs in Key Predistribution Schemes for Wireless Sensor Networks | SpringerLink""","""WEWoRC 2011: Research in Cryptology pp 62-82 | Cite as\nOn the Role of Expander Graphs in Key Predistribution Schemes for Wireless Sensor Networks\nAuthors\nPart of the Lecture Notes in Computer Science book series (LNCS, volume 7242)\nAbstract\nProviding security for a wireless sensor network composed of small sensor nodes with limited battery power and memory can be a non-trivial task. A variety of key predistribution schemes have been proposed which allocate symmetric keys to the sensor nodes before deployment. In this paper we examine the role of expander graphs in key predistribution schemes for wireless sensor networks. Roughly speaking, a graph has good expansion if every ‘small’ subset of vertices has a ‘large’ neighbourhood, and intuitively, expansion is a desirable property for graphs of networks. It has been claimed that good expansion in the product graph is necessary for ‘optimal’ networks. We demonstrate flaws in this claim, argue instead that good expansion is desirable in the intersection graph, and discuss how this can be achieved. We then consider key predistribution schemes based on expander graph constructions and compare them to other schemes in the literature. Finally, we propose the use of expansion and other graph-theoretical techniques as metrics for assessing key predistribution schemes and their resulting wireless sensor networks.\nKeywords\nWireless Sensor Networks Key Predistribution Expander Graphs \nThis is a preview of subscription content, log in to check access\nPreview\nUnable to display preview.  Download preview PDF.\nReferences\nAnalyzing Graphs, http://docs.yworks.com/yfiles/doc/developers-guide/analysis.html\n2.\nBlackburn, S.R., Martin, K.M., Paterson, M.B., Stinson, D.R.: Key Refreshing in Wireless Sensor Networks. In: Safavi-Naini, R. (ed.) ICITS 2008. LNCS, vol. 5155, pp. 156–170. Springer, Heidelberg (2008) CrossRef Google Scholar\n3.\nBlum, M., Karp, R.M., Vornberger, O., Papadimitriu, C.H., Yannakakis, M.: The Complexity of Testing whether a Graph is a Superconcentrator. Information Processing Letters 13(4-5), 164–167 (1981) MathSciNet MATH CrossRef Google Scholar\n4.\nCamtepe, S.A., Yener, B.: Key Distribution Mechanisms for Wireless Sensor Networks: a Survey. Rensselaer Polytechnic Institute, Computer Science Department, Tech. Rep. TR-05-07 (2005) Google Scholar\n5.\nCamtepe, S.A., Yener, B., Yung, M.: Expander Graph Based Key Distribution Mechanisms in Wireless Sensor Networks. In: ICC 2006, IEEE International Conference on Communications, pp. 2262–2267 (2006) Google Scholar\n6.\nChan, H., Perrig, A., Song, D.: Random Key Predistribution Schemes for Sensor Networks. In: SP 2003: Proceedings of the 2003 IEEE Symposium on Security and Privacy, pp. 197–213. IEEE Computer Society, Washington, DC (2003) Google Scholar\n7.\nChen, C.-Y., Chao, H.-C.: A Survey of Key Distribution in Wireless Sensor Networks. In: Security and Communication Networks (2011) Google Scholar\n8.\nChen, W.-K.: Applied Graph Theory. University of Virginia, North-Holland (1971) Google Scholar\n9.\nChung, F.R.K.: Spectral Graph Theory. American Mathematical Society, California State University, Fresno (1994) Google Scholar\n10.\nCichoń, J., Gołębiewski, Z., Kutyłowski, M.: From Key Predistribution to Key Redistribution. In: Scheideler, C. (ed.) ALGOSENSORS 2010. LNCS, vol. 6451, pp. 92–104. Springer, Heidelberg (2010) CrossRef Google Scholar\n11.\nErdös, P., Rényi, A.: On the Evolution of Random Graphs. Publication of the Mathematical Institute of the Hungarian Academy of Sciences, 17–61 (1960) Google Scholar\n12.\nEschenauer, L., Gligor, V.D.: A key-management scheme for distributed sensor networks. In: CCS 2002: Proceedings of the 9th ACM Conference on Computer and Communications Security, pp. 41–47. ACM, New York (2002) CrossRef Google Scholar\n13.\nGhosh, S.K.: On Optimality of Key Pre-distribution Schemes for Distributed Sensor Networks. In: Buttyán, L., Gligor, V.D., Westhoff, D. (eds.) ESAS 2006. LNCS, vol. 4357, pp. 121–135. Springer, Heidelberg (2006) CrossRef Google Scholar\n14.\nHoory, S., Linial, N., Wigderson, A.: Expander graphs and their applications. Bulletin of the American Mathematical Society 43(04), 439–562 (2006) MathSciNet MATH CrossRef Google Scholar\n15.\nHopcroft, J., Tarjan, R.: Algorithm 447: efficient algorithms for graph manipulation. Commun. ACM 16(6), 372–378 (1973) CrossRef Google Scholar\n16.\nKleinberg, J., Rubinfeld, R.: Short Paths in Expander Graphs. In: Annual Symposium on Foundations of Computer Science, vol. 37, pp. 86–95 (1996) Google Scholar\n17.\nLee, J., Stinson, D.R.: Deterministic Key Predistribution Schemes for Distributed Sensor Networks. In: Handschuh, H., Hasan, M.A. (eds.) SAC 2004. LNCS, vol. 3357, pp. 294–307. Springer, Heidelberg (2004) CrossRef Google Scholar\n18.\nMartin, K.M., Paterson, M.B.: An Application-Oriented Framework for Wireless Sensor Network Key Establishment. Electronic Notes in Theoretical Computer Science 192(2), 31–41 (2008) CrossRef Google Scholar\n19.\nPaterson, M.B., Stinson, D.R.: A unified approach to combinatorial key predistribution schemes for sensor networks. Cryptology ePrint Archive, Report 076 (2011) Google Scholar\n20.\nReingold, O., Vadhan, S., Wigderson, A.: Entropy waves, the zig-zag graph product, and new constant-degree expanders and extractors. In: Proceedings of the 41st Annual Symposium on Foundations of Computer Science, pp. 3–28. IEEE Computer Society, Washington, DC (2000) CrossRef Google Scholar\n21.\nShafiei, H., Mehdizadeh, A., Khonsari, A., Ould-Khaoua, M.: A Combinatorial Approach for Key-Distribution in Wireless Sensor Networks. In: Global Telecommunications Conference, IEEE GLOBECOM 2008, pp. 1–5. IEEE (2008) Google Scholar\n22.\nTarjan, R.: A Note on Finding the Bridges of a Graph. Information Processing Letters, 160–161 (1974) Google Scholar\n23.\nXiao, Y., Rayi, V.K., Sun, B., Du, X., Hu, F., Galloway, M.: A survey of key management schemes in wireless sensor networks. Computer Communications 30(11-12), 2314–2341 (2007) CrossRef Google Scholar\nCopyright information\n""","1.0","""https://link.springer.com/chapter/10.1007%2F978-3-642-34159-5_5""","[-0.178219,51.500505]"
"""De_Montfort_University""","""Fuzzy data fusion for fault detection in Wireless Sensor Networks - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/5625598/""","[-1.138035,52.629467]"
"""Brunel_University_London""","""Distributed State Estimation for Discrete-Time Sensor Networks With Randomly Varying Nonlinearities and Missing Measurements - IEEE Journals & Magazine""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/5716678/""","[-0.472855,51.532848]"
"""Brunel_University_London""","""Brunel University Research Archive: Intelligent networks data fusion web-based services for ad-hoc integrated WSNs-RFID""","""Intelligent networks data fusion web-based services for ad-hoc integrated WSNs-RFID\nAuthors: \nData fusion;RFID-WSN integration;Intelligent agents;Dynamic multi-agent systems\nIssue Date: \nTaiwan Association of Engineering and Technology Innovation\nCitation: \nInternational Journal of Engineering and Technology Innovation, 6(1): pp. 1 - 15, (2016)\nAbstract: \nThe use of variety of data fusion tools and techniques for big data processing poses the problem of the data and information integration called data fusion having objectives which can differ from one application to another. The design of network data fusion systems aimed at meeting these objectives; need to take into account of the necessary synergy that can result from distributed data processing within the data networks and data centres, involving increased computation and communication. This papers reports on how this processing distribution is functionally structured as configurable integrated web-based support services, in the context of an ad-hoc wireless sensor network used for sensing and tracking, in the context of distributed detection based on complete observations to support real rime decision making. The interrelated functional and hardware RFID-WSN integration is an essential aspect of the data fusion framework that focuses on multi-sensor collaboration as an innovative approach to extend the heterogeneity of the devices and sensor nodes of ad-hoc networks generating a huge amount of heterogeneous soft and hard raw data. The deployment and configuration of these networks require data fusion processing that includes network and service management and enhances the performance and reliability of networks data fusion support systems providing intelligent capabilities for real-time control access and fire detection.\nURI: \n""","1.0","""http://bura.brunel.ac.uk/handle/2438/12621""","[-0.472855,51.532848]"
"""Imperial_College_London""","""Energy-Efficient Probabilistic Area Coverage in Wireless Sensor Networks - IEEE Journals & Magazine""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\nIEEE Account\n""","1.0","""http://ieeexplore.ieee.org/document/6714486/""","[-0.178219,51.500505]"
"""Imperial_College_London""","""Clinical Applications of Body Sensor Networks - Handbook of Biomedical Telemetry - Kwasnicki - Wiley Online Library""","""Handbook of Biomedical Telemetry\nAdditional Information\nHow to Cite\nNikita, K. S. (2014) Clinical Applications of Body Sensor Networks, in Handbook of Biomedical Telemetry, John Wiley & Sons, Inc., Hoboken, NJ, USA. doi: 10.1002/9781118893715.ch16\nAuthor Information\nImperial College London, United Kingdom\nPublication History\nPublished Online: 11 AUG 2014\nPublished Print: 14 JUL 2014\nISBN Information\npervasive sensing\nSummary\nUsing the body as the medium, a source of inspiration and energy, body sensor networks (BSN) may facilitate the provision of high-quality, personalized healthcare through continuous monitoring of human physiological parameters in natural, unrestricting environments. This chapter first identifies healthcare challenges. It then shows a variety of case reports, in a range of healthcare settings, where BSN are used in order to meet these challenges. Further, the chapter considers the bigger picture with regard to BSN in healthcare, including the practical challenges of implementation, data interpretation, and the necessary steps needed to translate research devices into everyday healthcare. Pervasive sensing with BSN offers high-quality care that is potentially cost and resource effective.\n""","1.0","""http://onlinelibrary.wiley.com/doi/10.1002/9781118893715.ch16/summary""","[-0.178219,51.500505]"
"""University_of_Surrey""","""Self-organizing routing protocol to achieve QoS in wireless sensor network for forest fire monitoring - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2017 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/5431498/""","[-0.589514,51.242722]"
"""Imperial_College_London""","""Beasties in the creative workplace: Intelligent Buildings International: Vol 1, No 3""","""Intelligent Buildings International\nCASE STUDY\nBeasties in the creative workplace\nGet access /doi/pdf/10.3763/inbi.2009.0021?needAccess=true\nAbstract\nThe paper presents an evaluation of an installation of the Beastie wireless sensor network to monitor a creative workplace—the University of the Arts Innovation Centre in London. The sensor network was tasked with passively monitoring the environment and space usage taking into account environmental conditions and activity. The paper focuses on one of the many platforms used in the trial—the Beastie, using an architectural description language implementation called Tesserae—to measure meeting room and social space usage. These data were correlated using feature mapping at node level on tiny 8-bit devices, and state changes were propagated up the network to the database. Some monitoring results are provided and the performance of the algorithms on the small devices discussed. The lessons learnt are reviewed and observations are presented on the practicalities of installing and maintaining the sensor application in a commercial office environment.\n""","1.0","""http://www.tandfonline.com/doi/abs/10.3763/inbi.2009.0021""","[-0.178219,51.500505]"
"""University_of_Lancaster""","""Real-time data management on a wireless sensor network. - Research Portal | Lancaster University""","""Real-time data management on a wireless sensor network.\nResearch output: Contribution to journal › Journal article\nPublished\n<mark>Journal publication date</mark>\n1/04/2005\nInternational Journal of Distributed Sensor Networks\nIssue number\nEnglish\nAbstract\nA multi-layered algorithm is proposed that provides a scalable and adaptive method for handling data on a wireless sensor network. Statistical tests, local feedback, and global genetic style material exchange ensure limited resources such as battery and bandwidth which are used efficiently by manipulating data at the source and important features in the time series are not lost when compression needs to be made. The approach leads to a more 'hands off' implementation which is demonstrated by a real world oceanographic deployment of the system.\nBibliographic note\nThis paper reports the progress made on instantiating and experimentally testing self-management in the SECOAS project (DTI, led by Marshall). SECOAS was the first sensor network project to recognize and address network management as a key issue for users. The solutions developed here have formed the basis of the successor projects Prosen (EPSRC WINES, led by Marshall), DIAS (EPSRC WINES), Tramsnod (EPSRC) and Neptune (EPSRC strategic partnership with ABB Yorkshire Water and United Utilities), and also of collaboration with two groups in Australia (funded by a Gledden fellowship and an ARC network). RAE_import_type : Journal article RAE_uoa_type : Computer Science and Informatics\nLancaster University Bailrigg Lancaster United Kingdom LA1 4YW\n+44 (0)1524 65201\n""","1.0","""http://www.research.lancs.ac.uk/portal/en/publications/realtime-data-management-on-a-wireless-sensor-network(1fc09d66-38e5-4356-8e7e-2bd5141d6c2e).html""","[-2.787729,54.010394]"
"""Imperial_College_London""","""A Survey of Potential Security Issues in Existing Wireless Sensor Network Protocols - IEEE Journals & Magazine""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\nIEEE Account\n""","1.0","""http://ieeexplore.ieee.org/document/8027027/""","[-0.178219,51.500505]"
"""University_of_Hertfordshire""","""BTG-AC: Break-the-Glass Access Control Model for Medical Data in Wireless Sensor Networks - IEEE Journals & Magazine""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2017 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/7362101/""","[-0.242173,51.752877]"
"""University_of_Warwick""","""A Near-Optimal Source Location Privacy Scheme for Wireless Sensor Networks - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2017 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/8029468/""",
"""Imperial_College_London""","""Practical Opportunistic Data Collection in Wireless Sensor Networks with Mobile Sinks - IEEE Journals & Magazine""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2018 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\nIEEE Account\n""","1.0","""http://ieeexplore.ieee.org/document/7524719/""","[-0.178219,51.500505]"
"""UCL""","""Iris Publication""","""http://discovery.ucl.ac.uk/1450157/\nAbstract\nOwing to its cable-free deployment, wireless sensor networks (WSNs) have drawn great attention as a new technique for industrial data acquisition. However, the harsh environment of the gas turbine engine provides a number of challenges to deployment of wireless sensors. A definitive study of the impact of harsh environments on WSNs is currently lacking, which represents an obstacle to WSN's deployment in safety-critical industrial instrumentation and automation. In this study, the authors report the test results of applying WSNs to data acquisition in gas turbine engine testing and the development of a realistic software simulator with the purpose of de-risking the wireless data transmission technology in a project called WIDAGATE (wireless data acquisition in gas turbine engine testing). This study provides an overview of the simulation platform developed and investigates how small-scale tests of a WSN deployed on a real engine were used to validate and improve the simulator platform. This work proposes realistic modelling of the physical layer (radio channel) when subject to interference in harsh industry environment during aero-engine testing. Based on the validated, realistic physical layer model, different medium access control protocols are simulated to demonstrate how this improved simulator can be used to select an appropriate protocol.\nPublication data is maintained in RPS. Visit https://rps.ucl.ac.uk\n› More search options\n""","1.0","""http://iris.ucl.ac.uk/iris/publication/982406/1""",
"""Queen's_University_Belfast""","""A Power Efficient Path Key Establishment Algorithm for Wireless Sensor Networks - Queen's University Belfast Research Portal - Research Directory & Institutional Repository for QUB""","""Search the University\nSearch\nYour country has been set to: United Kingdom. If you would like to change this, please choose your country from here .\nResearch\n""","1.0","""http://pure.qub.ac.uk/portal/en/publications/a-power-efficient-path-key-establishment-algorithm-for-wireless-sensor-networks(7c9bdeba-6adb-4076-8ac7-4f93916c41f3).html""","[-5.934759,54.583863]"
"""University_of_Lancaster""","""A self-synchronised scheme for automated communication in wireless sensor networks. - Research Portal | Lancaster University""","""A self-synchronised scheme for automated communication in wireless sensor networks.\nResearch output: Contribution to conference › Conference paper\nPublished\nIntelligent Sensors, Sensor Networks and Information Processing Conference, 2004. Proceedings of the 2004 -\nConference\nIntelligent Sensors, Sensor Networks and Information Processing Conference, 2004. Proceedings of the 2004\nPeriod\n14/12/04 → 17/12/04\nAbstract\nAn algorithm for self-scheduling of node access and self-configuration of routes to data collectors in wireless sensor networks is proposed and described. The algorithm relies on the robustness and stability of the self-synchronisation of unnamed pulse coupled oscillators. Results of an initial simulation of a protocol based on the algorithm are reported. The results indicate that the protocol is resilient in the presence of low levels of mobility and noise. Plans to perform more realistic future tests including a full implementation are outlined.\nBibliographic note\n©2004 IEEE. Personal use of this material is permitted. However, permission to reprint/republish this material for advertising or promotional purposes or for creating new collective works for resale or redistribution to servers or lists, or to reuse any copyrighted component of this work in other works must be obtained from the IEEE.\"" \""This material is presented to ensure timely dissemination of scholarly and technical work. Copyright and all rights therein are retained by authors or by other copyright holders. All persons copying this information are expected to adhere to the terms and constraints invoked by each author's copyright. In most cases, these works may not be reposted without the explicit permission of the copyright holder.\nLancaster University Bailrigg Lancaster United Kingdom LA1 4YW\n+44 (0)1524 65201\n""","1.0","""http://www.research.lancs.ac.uk/portal/en/publications/a-selfsynchronised-scheme-for-automated-communication-in-wireless-sensor-networks(4963d8a3-2621-4a2c-bb07-974d9d5c27d3).html""","[-2.787729,54.010394]"
"""Cranfield_University""","""On the best interceptor placement for an optimally deployed visual sensor network - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2017 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/5642200/""","[-0.629225,52.074389]"
"""University_of_Lancaster""","""On the Effects of Aggregation on Reliability in Sensor Networks - Research Portal | Lancaster University""","""On the Effects of Aggregation on Reliability in Sensor Networks\nResearch output: Contribution in Book/Report/Proceedings › Paper\nPublished\nVehicular Technology Conference, 2007. VTC2007-Spring. IEEE 65th\nPages\nProceedings of the 65th Vehicular Technology Conference (VTC2007), Dublin, Ireland -\nConference\nProceedings of the 65th Vehicular Technology Conference (VTC2007), Dublin, Ireland\nPeriod\nProceedings of the 65th Vehicular Technology Conference (VTC2007), Dublin, Ireland\nPeriod\n1/01/00 → …\nAbstract\nData collected in a sensor network is transported hop-by-hop to a sink for further analysis. The quality of the analysis depends on the amount of data reaching the sink. Hence, data transport reliability influences the quality of the analysis. Data aggregation is a common method used in sensor networks to reduce the amount of messages transported. By aggregating, the data contained in several messages is fused into one single message. Therefore, data aggregation significantly influences the overall data transport reliability observed at the sink. This influence is analyzed and described analytically and by experiment within this paper. Furthermore it is shown how the influence of data aggregation on data transport reliability can be controlled for a particular class of data gathering application.\nLancaster University Bailrigg Lancaster United Kingdom LA1 4YW\n+44 (0)1524 65201\n""","1.0","""http://www.research.lancs.ac.uk/portal/en/publications/on-the-effects-of-aggregation-on-reliability-in-sensor-networks(c54fd385-5dc3-4f26-9357-772ae652152f).html""","[-2.787729,54.010394]"
"""University_of_Lancaster""","""A Biologically-Inspired Clustering Algorithm Dependent on Spatial Data in Sensor Networks. - Research Portal | Lancaster University""","""A Biologically-Inspired Clustering Algorithm Dependent on Spatial Data in Sensor Networks.\nResearch output: Contribution to conference › Conference paper\nPublished\nProceedings of the Second European Workshop on Wireless Sensor Networks, 2005. -\nConference\nProceedings of the Second European Workshop on Wireless Sensor Networks, 2005.\nPeriod\n31/01/05 → 2/02/05\nAbstract\nSensor networks in environmental monitoring applications aim to provide scientists with a useful spatio-temporal representation of the observed phenomena. This helps to deepen their understanding of the environmental signals that cover large geographic areas. In this paper, the spatial aspect of this data handling requirement is met by creating clusters in a sensor network based on the rate of change of an oceanographic signal with respect to space. Inspiration was drawn from quorum sensing, a biological process that is carried out within communities of bacterial cells. The paper demonstrates the control the user has over the sensitivity of the algorithm to the data variation and the energy consumption of the nodes while they run the algorithm.\nBibliographic note\n©2005 IEEE. Personal use of this material is permitted. However, permission to reprint/republish this material for advertising or promotional purposes or for creating new collective works for resale or redistribution to servers or lists, or to reuse any copyrighted component of this work in other works must be obtained from the IEEE.\"" \""This material is presented to ensure timely dissemination of scholarly and technical work. Copyright and all rights therein are retained by authors or by other copyright holders. All persons copying this information are expected to adhere to the terms and constraints invoked by each author's copyright. In most cases, these works may not be reposted without the explicit permission of the copyright holder.\nLancaster University Bailrigg Lancaster United Kingdom LA1 4YW\n+44 (0)1524 65201\n""","1.0","""http://www.research.lancs.ac.uk/portal/en/publications/a-biologicallyinspired-clustering-algorithm-dependent-on-spatial-data-in-sensor-networks(0ec6c84f-0721-4b38-952d-adaa57c7484c).html""","[-2.787729,54.010394]"
"""University_of_Glasgow""","""An ant colony optimization approach for maximizing the lifetime of heterogeneous wireless sensor networks  - Enlighten: Publications""","""Enlighten: Publications\nIn this section\nAn ant colony optimization approach for maximizing the lifetime of heterogeneous wireless sensor networks\nLin, Y., Zhang, J., Chung, H.S.-H., Ip, W.H., Li, Y. and Shi, Y.-H. (2011)     An ant colony optimization approach for maximizing the lifetime of heterogeneous wireless sensor networks. IEEE Transactions on Systems, Man, and Cybernetics, Part C: Applications and Reviews , 42(3),    pp. 408-420. (doi: 10.1109/TSMCC.2011.2129570 )\nPreview\n1MB\nAbstract\nMaximizing the lifetime of wireless sensor networks (WSNs) is a challenging problem. Although some methods exist to address the problem in homogeneous WSNs, research on this problem in heterogeneous WSNs have progressed at a slow pace. Inspired by the promising performance of ant colony optimization (ACO) to solve combinatorial problems, this paper proposes an ACO-based approach that can maximize the lifetime of heterogeneous WSNs. The methodology is based on finding the maximum number of disjoint connected covers that satisfy both sensing coverage and network connectivity. A construction graph is designed with each vertex denoting the assignment of a device in a subset. Based on pheromone and heuristic information, the ants seek an optimal path on the construction graph to maximize the number of connected covers. The pheromone serves as a metaphor for the search experiences in building connected covers. The heuristic information is used to reflect the desirability of device assignments. A local search procedure is designed to further improve the search efficiency. The proposed approach has been applied to a variety of heterogeneous WSNs. The results show that the approach is effective and efficient in finding high-quality solutions for maximizing the lifetime of heterogeneous WSNs.\nItem Type:\n""","1.0","""http://eprints.gla.ac.uk/51335/""","[-4.28836,55.871751]"
"""University_of_Warwick""","""Fake source-based source location privacy in wireless sensor networks - Jhumka - 2014 - Concurrency and Computation: Practice and Experience - Wiley Online Library""","""Concurrency and Computation: Practice and Experience\nSpecial Issue: Frontier technologies of trust computing and network security (TrustCom 2012)\nSpecial Issue Paper\nFake source-based source location privacy in wireless sensor networks\nAuthors\nDepartment of Computer Science, University of Warwick, Coventry, CV4 7AL, UK\nCorrespondence to: Arshad Jhumka, Department of Computer Science, University of Warwick, Coventry CV4 7AL, UK.\nCited by (CrossRef): 3 articles Check for updates\nCitation tools\nCiting literature\nSummary\nThe development of novel wireless sensor network (WSN) applications, such as asset monitoring, has led to novel reliability requirements. One such property is source location privacy (SLP). The original SLP problem is to protect the location of a source node in a WSN from a single distributed eavesdropper attacker. Several techniques have been proposed to address the SLP problem, and most of them use some form of traffic analysis and engineering to provide enhanced SLP. The use of fake sources is considered to be promising for providing SLP, and several works have investigated the effectiveness of the fake sources approach under various attacker models. However, very little work has been done to understand the theoretical underpinnings of the fake source technique. In this paper, we (i) provide a novel formalisation of the fake sources selection problem; (ii) prove the fake sources selection problem to be NP-complete; (iii) provide parametric heuristics for three different network configurations; and (iv) show that these heuristics provide (near) optimal levels of SLP under appropriate parameterisation. Our results show that fake sources can provide a high level of SLP. Our work is the first to investigate the theoretical underpinnings of the fake source technique. Copyright © 2014 John Wiley & Sons, Ltd.\n""","1.0","""http://onlinelibrary.wiley.com/doi/10.1002/cpe.3242/abstract?systemMessage=Wiley+Online+Library+usage+report+download+page+will+be+unavailable+on+Friday+24th+November+2017+at+21%3A00+EST+%2F+02.00+GMT+%2F+10%3A00+SGT+%28Saturday+25th+Nov+for+SGT+""",
"""University_of_Lancaster""","""Improving the Energy Efficiency of the MANTIS Kernel - Research Portal | Lancaster University""","""Improving the Energy Efficiency of the MANTIS Kernel\nResearch output: Contribution in Book/Report/Proceedings › Paper\nPublished\nEWSN'07 Proceedings of the 4th European conference on Wireless sensor networks\nPages\nProceedings of the 4th IEEE European Workshop on Wireless Sensor Networks (EWSN2007), Delft, Netherlands -\nConference\nProceedings of the 4th IEEE European Workshop on Wireless Sensor Networks (EWSN2007), Delft, Netherlands\nPeriod\nProceedings of the 4th IEEE European Workshop on Wireless Sensor Networks (EWSN2007), Delft, Netherlands\nPeriod\n1/01/00 → …\nAbstract\nEvent-driven operating systems such as TinyOS are the preferred choice for wireless sensor networks. Alternative designs following a classical multi-threaded approach are also available. A popular implementation of such a multi-threaded sensor network operating system is MANTIS. The event-based TinyOS is more energy efficient than the multi-threaded MANTIS system. However, MANTIS is more capable than TinyOS of supporting time critical tasks as task preemption is supported. Thus, timeliness can be traded for energy efficiency by choosing the appropriate operating system. In this paper we present a MANTIS kernel modification that enables MANTIS to be as power efficient as TinyOS. Results from an experimental analysis demonstrate that the modified MANTIS can be used to fit both sensor network design goals of energy efficiency and timeliness.\nLancaster University Bailrigg Lancaster United Kingdom LA1 4YW\n+44 (0)1524 65201\n""","1.0","""http://www.research.lancs.ac.uk/portal/en/publications/improving-the-energy-efficiency-of-the-mantis-kernel(a5df52ed-eb2f-42f5-914e-a0dc78d1b233).html""","[-2.787729,54.010394]"
"""Imperial_College_London""","""Long range inductive power transfer system - IOPscience""","""Long range inductive power transfer system\nJames Lawson1, Manuel Pinuela, David C Yates, Stepan Lucyszyn and Paul D Mitcheson\nPublished under licence by IOP Publishing Ltd\nElectronic and Electrical Engineering Department, Imperial College London, South Kensington Campus, London, SW7 2AZ, UK\nCitation\n1742-6596/476/1/012005\nAbstract\nWe report upon a recently developed long range inductive power transfer system (IPT) designed to power remote sensors with mW level power consumption at distances up to 7 m. In this paper an inductive link is established between a large planar (1 × 1 m) transmit coil (Tx) and a small planer (170 × 170 mm) receiver coil (Rx), demonstrating the viability of highly asymmetrical coil configurations that real-world applications such as sensor networks impose. High Q factor Tx and Rx coils required for viable power transfer efficiencies over such distances are measured using a resonant method. The applicability of the Class-E amplifier in very low magnetic coupling scenarios and at the high frequencies of operation required for high Q operation is demonstrated by its usage as the Tx coil driver.\nExport citation and abstract\n""","1.0","""http://iopscience.iop.org/article/10.1088/1742-6596/476/1/012005/meta;jsessionid=85891EAEE34EB2E7F22DE128A7008BB3.c3.iopscience.cld.iop.org""","[-0.178219,51.500505]"
"""University_College_London""","""On the Performances of a Target Detection Algorithm in Underwater Sensor Networks with Aqua-Sim - IEEE Conference Publication""","""Privacy & Opting Out of Cookies\nA not-for-profit organization, IEEE is the world's largest technical professional organization dedicated to advancing technology for the benefit of humanity.\n© Copyright 2017 IEEE - All rights reserved. Use of this web site signifies your agreement to the terms and conditions.\n""","1.0","""http://ieeexplore.ieee.org/document/6104562/""","[-0.133363,51.525635]"
